,Adverbs,Articles,Conjunctions,First-person plural,Indefinite pronouns,Negations,Numbers,Prepositions,Quantifiers,Second person,Third-person plural,Third-person singular,Total pronouns,Words >6 letters,adj_arg_ovl,adj_cw_ovl,adj_stem_ovl,adjectives,arg_ovl,cm.DESPL,cm.DESSC,cm.DESSL,cm.DESWC,cm.DESWLsyd,cm.LDTTRa,cm.LDTTRc,cm.LDVOCD,cm.LSAGN,cm.RDFKGL,cm.SMCAUSwn,conn_incidence,hypernyms_verbs,liwc.i,liwc.money,lsa.similarity,message.depth,message.reply.cnt,message.sim.next,message.sim.prev,mod_per_np,negation_incidence,ner.entity.cnt,nouns,np_incidence,paragraphs,personal_pronouns,pronouns,stem_ovl,syllables_per_content_word,verbs,words_before_main_verb,classe
1267,562,924,361,0.0,843,241,1.2,1004,281,0.0,241,0.0,1285,1365,563,92,4.38E+16,321,522,17,17,14882,253,732,5.43E+15,705,8.8082E+15,295,6404,46,6.3241E+15,127,201,0.4,8.32147E+15,2,2,57,377,7.12E+15,2.7668E+16,56,209486,304348,1,442,8.6957E+15,365,1.372E+16,1.69962E+16,3412,3
1268,694,556,556,0.0,12.5,139,139,1111,278,278,0.0,0.0,1667,2639,3.33E+16,57,3.33E+16,139,2.38E+16,7,7,10571,74,995,722,784,0.0,213,687,563,81081,1.457E+16,139,0.0,3.98016E+16,1,1,4.54E+16,0.0,409,1.3514E+16,15,175676,364865,1,417,94595,1.43E+16,1554,135136,2.143E+16,2
1269,753,4.3,538,0.0,4.3,215,108,1828,323,0.0,0.0,0.0,8.6,17.2,25,109,25,1075,0.1,5,5,18.6,93,768,731,833,0.0,1.48E+16,816,691,86022,1.603E+16,4.3,0.0,428846175,1,0,0.0,0.0,591,21505,27,2.47311E+16,3.22581E+16,1,4.3,7.5269E+15,0.1,1.398E+16,129032,3.6,0
1270,476,714,635,159,635,79,0.0,12.7,159,238,317,0.0,1587,24.6,375,76,125,159,1.94E+16,9,9,14.0,126,919,6.46E+15,813,9.1908E+15,168,7664,31,111111,1764,238,0.0,475912396,2,0,0.0,513,7.14E+15,7937,25,2.38096E+16,365079,1,952,87302,1.67E+16,1508,158731,3111,4
1271,375,875,438,0.0,5.0,312,2.5,15.0,2.5,62,125,0.0,938,2312,222,51,444,375,1.78E+16,10,10,16.1,161,96,665,851,108728,207,9227,4.43E+16,80745,1252,2.5,0.0,552011511,2,0,0.0,441,721,3.1056E+16,36,217392,3.47826E+16,1,438,55901,1.78E+16,1571,1.24224E+16,3.1,3
1272,2.4,12.8,2.4,0.0,7.2,0.8,4.0,12.8,0.0,4.8,0.0,0.0,12.8,19.2,375,134,0.5,1.6,3.33E+16,9,9,14.0,126,927,56,725,49114,2.11E+16,7.948E+16,541,39683,1976,0.8,0.0,674784315,1,1,5.43E+15,0.0,1.029E+16,7937,33,293652,380952,1,5.6,63492,25,1.532E+16,126985,3556,2
1273,519,2.6,519,0.0,909,1.3,0.0,779,519,0.0,2.6,0.0,1558,1948,25,6,0.5,779,0.3,5,5,16.0,80,941,785,9.18E+15,0.0,127,8208,4.72E+16,87.5,1537,3.9,0.0,5489567,2,0,0.0,295,882,12.5,16,212.5,300.0,1,649,62.5,0.4,1.488E+16,187.5,4.0,3
1274,0.0,8.7,435,0.0,0.0,0.0,435,8.7,0.0,0.0,0.0,0.0,0.0,3913,0.0,0.0,0.0,435,0.0,2,2,6.5,13,5.367E+15,955,1.0,0.0,34,24162,0.0,153846,846,0.0,0.0,0.0,2,2,358,192,833,0.0,5,461538,7.69231E+15,1,0.0,0.0,0.0,3154,76923,0.0,0
1275,714,786,5.0,0.0,643,0.0,571,1214,143,357,71,0.0,1357,20.0,375,65,25,286,1.94E+16,9,9,1.5222E+16,137,892,688,87,102821,165,9463,667,51095,1.967E+16,286,0.0,458367345,1,1,4.58E+16,0.0,86,0.0,37,335767,430657,1,714,72993,1.67E+16,162,72994,3778,2
1276,667,444,333,0.0,333,111,222,1444,222,111,0.0,0.0,778,2667,273,61,182,222,1.08E+16,12,12,7.5,90,946,767,873,0.0,1.78E+16,6215,61,4.4444E+16,1.668E+16,333,0.0,8.25584E+15,2,1,191,391,519,1.1111E+16,23,277778,333333,1,444,4.4444E+16,77,1.6,1.77777E+16,2.0,2
1277,0.0,0.0,588,588,0.0,0.0,0.0,1176,0.0,0.0,0.0,0.0,1176,2353,0.0,0.0,0.0,0.0,0.0,3,3,5.333E+15,16,632,941,1.0,0.0,64,419,1.0,187.5,1633,588,0.0,0.0,3,0,0.0,191,833,0.0,4,500.0,437.5,1,1176,62.5,0.0,1.5,125.0,0.0,2
1278,806,753,699,54,645,134,81,1452,349,81,108,188,1425,2097,769,129,385,349,5.76E+15,14,14,27357,383,853,486,7.12E+15,98488,28,12673,551,9.6606E+15,1504,349,27,74159734,2,0,0.0,4.58E+16,674,10444,78,198433,365535,1,7.8,91384,282,1.491E+16,117494,5357,4
1279,444,1185,3.7,0.0,593,0.0,222,1259,296,444,74,0.0,1333,2519,5.71E+15,106,5.71E+15,667,3.57E+16,8,8,17.0,136,0.9,644,805,75703,213,9613,605,58824,1511,222,0.0,66690716,3,1,518,358,907,0.0,28,272059,441176,1,741,88235,3.57E+16,1574,95589,1375,1
1280,702,789,526,0.0,526,88,88,1316,175,88,0.0,0.0,877,2456,7.14E+15,162,5.71E+15,263,3.57E+16,8,8,1425,114,948,675,779,92416,2.19E+16,9532,48,87719,1.384E+16,263,0.0,5.7086E+15,1,1,493,0.0,909,8772,28,280703,342105,1,351,6.1404E+16,25,1.658E+16,1.22808E+16,2.0,2
1281,368,1029,368,0.0,588,221,74,1324,147,368,147,0.0,1397,2353,857,1.67E+16,429,221,536,8,8,1725,138,7.93E+15,619,8.22E+15,75783,249,833,49,5.7971E+16,1.582E+16,294,0.0,87149527,3,1,4.97E+16,247,61,21739,25,224638,369565,1,809,101449,2.86E+16,1.457E+16,1.88406E+16,1.5,2
1282,685,685,685,0.0,685,274,0.0,1507,137,548,274,0.0,2192,1918,0.0,0.0,0.0,548,0.0,1,1,74.0,74,8.64E+15,787,9.49E+15,0.0,0.0,30805,556,1.21622E+16,1973,685,0.0,0.0,2,0,0.0,382,267,2.7027E+16,12,1.62163E+16,472973,1,1507,162162,0.0,1486,162164,29.0,2
1283,217,978,543,0.0,543,109,0.0,978,326,326,0.0,0.0,1304,1413,429,133,2.86E+16,217,25,8,8,11625,93,7.04E+15,628,784,0.0,2.16E+16,5063,57,96774,137,435,0.0,393192494,1,1,536,0.0,6.92E+15,10753,20,247312,354839,1,761,7.5269E+15,25,1.366E+16,16129,0.5,3
1284,644,7.2,871,227,7.2,152,76,1326,189,38,76,0.0,1174,2386,1.0,1.89E+16,1.0,758,0.8,6,6,43667,262,1033,519,738,86965,292,2.0757E+16,495,9542,1571,114,152,951754762,3,2,522,526,1.096E+16,1145,49,2.63359E+16,2.90076E+16,1,455,5.7252E+16,0.8,1.637E+16,103054,8333,4
1285,345,862,6.9,0.0,603,259,86,948,345,345,172,0.0,1207,1724,0.5,8.8E+15,1.0,431,667,3,3,38333,115,852,6.78E+15,821,94681,191,1.7319E+16,504,95652,1187,86,86,9.99713E+15,4,1,4.92E+16,522,1034,26087,25,27826,356522,1,603,6087,1.0,1.522E+16,104348,2.1333E+16,3
1286,625,875,5.0,0.0,10.0,125,0.0,15.0,125,125,0.0,0.0,1125,22.5,3.33E+16,7,667,625,1.67E+16,4,4,20.0,80,1077,0.7,87,0.0,1.43E+16,11975,667,50.0,1.424E+16,0.0,0.0,587679485,1,1,33,0.0,75,12.5,16,200.0,325.0,1,125,12.5,0.5,1675,125.0,175,2
1287,1509,189,1132,0.0,755,0.0,0.0,1321,377,189,0.0,0.0,1321,1887,1.0,9.3E+15,0.5,0.0,1.0,3,3,18.0,54,927,778,871,0.0,187,913,397,9.2593E+15,125,377,0.0,905355384,1,1,223,0.0,643,0.0,7,203705,314815,1,566,74074,667,1.5,166668,4.0,1
1288,678,339,763,0.0,593,85,169,1271,424,85,85,0.0,932,1949,0.5,1.01E+16,0.5,254,0.4,5,5,23.4,117,955,746,871,152844,17,12593,645,128205,1379,169,0.0,980848322,1,1,31,0.0,862,8547,34,273504,358974,1,339,42735,0.5,1615,9.4017E+15,9.0,3
1289,278,741,833,0.0,3.7,185,93,1944,185,278,93,0.0,833,1759,0.5,9.3E+15,0.5,833,3.33E+16,3,3,36.0,108,1018,682,898,8.4067E+15,102,16256,524,9.2593E+15,1263,93,0.0,272909981,5,0,0.0,4.92E+16,857,1.8519E+16,27,259259,324074,1,463,4.6296E+15,3.33E+16,1.509E+16,101853,4.0,3
1290,0.0,152,303,0.0,0.0,0.0,1061,1212,0.0,0.0,0.0,0.0,152,3485,1.0,1.18E+16,1.0,0.0,667,3,3,16667,50,2155,769,912,0.0,151,17578,0.0,40.0,4.17E+16,152,0.0,774294805,0,2,217,0.0,1214,0.0,20,560.0,480.0,1,152,20.0,667,226,60.0,11.0,1
1291,329,1118,526,0.0,592,66,66,1316,395,395,0.0,0.0,1118,2303,0.5,69,125,526,361,9,9,16889,152,899,612,848,68868,0.2,8.697E+15,6.86E+15,1.11842E+16,1554,132,0.0,663190842,1,1,607,0.0,868,6579,27,217105,342105,1,526,65789,83,1.5,164475,2778,2
1292,208,667,458,0.0,542,0.0,83,15.0,292,2.5,42,0.0,958,3875,0.5,71,0.3,375,345,11,11,21455,236,1.076E+16,613,836,91906,275,1.3982E+16,44,76271,1905,125,42,695304667,2,0,0.0,607,898,0.0,66,29661,372881,1,417,4661,327,1797,148305,4636,4
1293,455,682,568,114,455,0.0,227,909,114,114,114,0.0,909,2386,0.5,68,0.5,227,0.3,5,5,17.4,87,112,795,0.9,0.0,146,10595,431,5.7471E+16,1466,114,0.0,262883592,2,0,0.0,33,87,0.0,18,287357,321839,1,455,3.4483E+16,0.3,1.644E+16,1.14942E+16,5.6,3
1294,746,597,597,0.0,448,149,149,896,448,448,149,0.0,1194,20.9,0.4,0.1,0.4,448,3.33E+16,6,6,11167,67,1.049E+16,746,795,0.0,24,7079,451,74627,1.279E+16,149,0.0,572029117,1,1,384,0.0,0.6,14925,17,208955,298507,1,746,74627,267,1.552E+16,179105,2.0,1
1295,566,566,0.0,0.0,755,0.0,0.0,943,0.0,377,0.0,0.0,1698,2075,0.5,75,25,566,0.3,5,5,10.6,53,696,83,909,0.0,1.19E+16,5914,564,18868,1474,566,0.0,2.67925E+16,1,5,142,0.0,615,0.0,15,283019,3.39623E+16,1,943,132076,0.1,1472,150944,0.0,1
1296,769,4.4,3.3,0.0,769,0.0,0.0,1648,3.3,549,0.0,0.0,2088,1319,1.0,153,0.0,769,867,6,6,15167,91,662,725,8.96E+15,0.0,205,576,6.58E+15,87912,1.707E+16,769,0.0,380571205,1,1,4.16E+16,0.0,462,0.0,19,164835,351648,1,1319,175824,0.0,1308,186813,2.5,1
1297,619,722,412,0.0,619,52,309,1134,103,309,0.0,0.0,1186,2526,2.86E+16,65,1.43E+16,206,253,15,15,12667,190,1.164E+16,626,82,98601,261,9033,503,78947,1801,258,0.0,6.5853E+15,1,1,531,0.0,745,5263,45,236843,342105,1,567,73684,179,1.668E+16,205264,3.8,2
1298,542,783,361,0.0,904,181,542,602,301,1.2,181,0.0,1446,2229,188,3,125,482,139,17,17,9765,166,9.31E+15,639,773,90958,248,6626,585,36145,1.407E+16,241,0.0,5.74492E+15,1,2,436,0.0,907,18072,27,259036,3.07229E+16,1,542,6.0241E+15,13,156,1.20481E+16,1882,2
1299,127,633,633,0.0,253,42,42,13.5,211,127,84,0.0,464,4473,0.6,46,0.5,591,473,11,11,21182,233,1274,586,804,107914,368,16625,377,98712,1692,0.0,0.0,947074613,2,0,0.0,384,1156,4292,73,3.73391E+16,399142,1,211,2.5751E+16,527,203,85838,5909,2
1300,505,859,455,0.0,505,0.0,51,1465,354,202,0.0,0.0,1162,30.3,75,149,3.33E+16,253,507,13,13,15077,196,1103,54,738,72223,284,10633,595,86735,1348,455,51,7.78457E+15,2,0,0.0,4.16E+16,807,0.0,39,30102,377551,1,657,86735,213,1724,117346,3.462E+16,3
1301,214,401,642,0.0,642,0.8,1.6,1283,53,1.6,214,0.0,1203,3824,611,114,556,508,452,19,19,19579,372,1168,505,67,102682,318,14124,312,107527,1.668E+16,187,27,844463847,2,1,205,436,8.32E+15,5376,93,333334,403226,1,561,64516,4.37E+16,1871,110215,2053,3
1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111,0.0,1111,0.0,0.0,2222,3333,0.0,0.0,0.0,0.0,0.0,2,2,4.5,9,882,1.0,1.0,0.0,47,4526,1.0,111111,3.3,1111,0.0,0.0,3,0,0.0,205,0.5,0.0,3,444444,444444,1,2222,222222,0.0,1556,222222,0.0,0
1303,248,1322,248,0.0,496,0.0,661,1488,165,331,165,0.0,1157,2397,667,129,3.33E+16,413,3.33E+16,4,4,30.0,120,879,628,879,53533,152,1.4199E+16,684,41667,1.437E+16,165,0.0,4.32964E+16,4,0,0.0,518,789,0.0,26,2.58333E+16,433333,1,661,66667,1.67E+16,1.533E+16,116667,375,2
1304,144,1154,481,0.0,481,2.4,96,1683,2.4,96,2.4,0.0,1346,2019,875,142,25,433,833,9,9,2.3333E+16,210,943,5.76E+15,812,5.7384E+15,222,11823,475,52381,1515,529,48,878327913,4,0,0.0,4.97E+16,741,2381,43,195239,3.57143E+16,1,865,90476,222,1.552E+16,128572,2.0,2
1305,145,2.9,145,0.0,435,0.0,1304,8.7,145,0.0,0.0,0.0,725,2319,3.33E+16,48,3.33E+16,145,3.33E+16,4,4,1525,61,1167,899,9.44E+15,0.0,1.19E+16,1.2211E+16,267,32787,1544,2.9,0.0,75109747,0,2,247,0.0,1538,0.0,20,409836,3.93443E+16,1,2.9,65574,3.33E+16,1.852E+16,6.5573E+15,0.0,1
1306,247,1111,741,0.0,802,123,0.0,1111,185,62,62,0.0,1235,2407,0.4,18,0.3,185,2.36E+16,11,11,14727,162,765,573,79,67836,2.96E+16,7346,55,98765,146,309,0.0,426123452,2,0,0.0,536,711,1.2346E+16,39,2.46914E+16,333333,1,432,61728,0.2,1.457E+16,148148,4091,3
1307,0.0,385,0.0,0.0,0.0,0.0,1346,577,0.0,0.0,0.0,0.0,0.0,2115,25,71,25,0.0,0.1,5,5,6.6,33,2773,6.86E+15,1.0,0.0,1.44E+16,15587,0.0,0.0,2129,0.0,0.0,0.0,0,24,86,0.0,5.38E+15,0.0,17,5.45454E+15,636364,1,0.0,0.0,0.1,2424,60606,0.2,1
1308,508,932,424,0.0,424,85,254,1356,254,424,0.0,0.0,1017,2119,3.33E+16,33,111,169,1.78E+16,10,10,11.7,117,1001,703,877,9.5157E+15,18,7735,519,68376,1536,169,0.0,619743818,1,1,546,0.0,757,8547,31,264957,393162,1,593,76923,8.9E+15,159,162393,1.7,2
1309,549,714,549,0.0,275,55,385,1319,165,2.2,0.0,0.0,659,2857,429,7.4E+15,2.86E+16,165,179,8,8,22375,179,1192,67,8.17E+15,1.35074E+16,204,13302,451,67039,1665,165,0.0,498482463,1,23,4.53E+16,0.0,1122,5.587E+15,58,3.24023E+16,368715,1,385,4.4693E+16,179,1709,150838,2375,3
1310,68,614,375,0.0,341,102,1092,956,137,34,68,0.0,5.8,2457,15,21,0.1,205,9.7E+15,21,21,12.0,252,1724,62,813,160599,133,1.0767E+16,4.68E+16,47619,1578,137,0.0,4.03344E+16,2,0,0.0,223,1014,11905,89,4.28571E+16,444444,1,239,31746,11,1837,9127,1286,3
1311,615,782,447,112,838,112,0.0,1229,279,168,0.0,0.0,1397,2514,0.2,31,0.2,503,309,11,11,16273,179,912,603,8.11E+15,91022,2.08E+16,9212,605,8.3799E+15,1274,279,0.0,543325355,2,22,267,4.53E+16,68,11173,41,223463,340782,1,559,78212,0.2,1564,1.28492E+16,2455,3
1312,0.0,0.0,0.0,0.0,0.0,0.0,714,0.0,0.0,0.0,0.0,0.0,0.0,3571,0.0,0.0,0.0,0.0,0.0,2,2,5.0,10,2908,1.0,1.0,0.0,35,1822,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.16E+16,0.0,667,0.0,4,700.0,800.0,1,0.0,0.0,0.0,2.7,0.0,0.0,0
1313,435,652,435,0.0,435,0.0,0.0,1739,217,652,0.0,0.0,1087,1957,0.0,3.6E+16,0.0,1087,0.0,3,3,15333,46,863,804,9.26E+15,0.0,2.7E+16,809,1.0,8.6957E+15,186,0.0,0.0,3.0622E+16,1,21,267,267,667,0.0,14,2.82609E+16,413043,1,652,8.6957E+15,0.0,1.5,86956,3.33E+16,1
1314,346,736,693,0.0,519,173,173,1169,43,303,1.3,0.0,1299,2381,0.5,7.4E+15,25,433,44,13,13,17462,227,1107,603,836,1.10893E+16,233,9935,506,79295,171,346,0.0,64957915,1,19,405,503,815,13216,51,290749,396476,1,779,9.2511E+15,213,1.586E+16,105727,2385,3
1315,769,14.1,769,0.0,769,128,256,1026,0.0,0.0,0.0,0.0,1282,1923,375,95,125,385,1.94E+16,9,9,8889,80,6.61E+15,0.7,884,0.0,193,396,305,62.5,1012,513,0.0,42690363,1,17,584,436,909,12.5,17,262.5,337.5,1,513,75.0,83,1.363E+16,112.5,1.0,3
1316,769,577,385,0.0,0.0,0.0,385,1154,385,0.0,0.0,0.0,192,3269,25,47,25,577,0.1,5,5,10.2,51,1181,865,914,0.0,1.04E+16,8979,309,58824,101,192,192,576045861,2,1,319,1.16E+16,1.0,0.0,17,3.72549E+16,27451,1,192,19608,0.1,1745,9804,0.8,2
1317,448,746,448,0.0,448,149,597,746,299,448,149,0.0,1343,2537,2.86E+16,4,1.43E+16,149,1.43E+16,8,8,8875,71,7.71E+15,836,972,0.0,134,4993,419,42254,1857,299,0.0,562811843,1,1,39,0.0,8.24E+15,14085,10,211268,338028,1,896,9.8592E+15,3.6E+16,1.451E+16,1.83099E+16,625,1
1318,278,833,417,0.0,417,139,694,1528,139,139,0.0,0.0,972,1528,3.33E+16,1.4E+16,3.33E+16,0.0,1.43E+16,7,7,10429,73,8.17E+15,861,9.52E+15,0.0,126,5.611E+15,297,68493,1401,417,0.0,67963142,1,1,401,0.0,737,1.3699E+16,22,273973,315068,1,556,68493,1.43E+16,1452,123289,429,1
1319,698,698,233,0.0,0.0,233,698,698,465,0.0,0.0,0.0,233,3023,0.2,2.7E+16,0.2,465,67,6,6,7.167E+15,43,823,93,966,0.0,9.7E+15,5.861E+15,2.38E+16,69767,1.326E+16,233,0.0,605673018,1,1,3.88E+16,0.0,1091,23256,12,418605,3.02326E+16,1,233,23256,67,1581,69768,1.667E+16,1
1320,2.4,11.2,4.8,1.6,4.8,0.8,1.6,15.2,1.6,0.8,1.6,0.0,11.2,16.0,1.0,135,1.0,7.2,1.0,2,2,64.0,128,7.56E+15,685,912,86971,1.18E+16,25866,5.67E+15,78125,1464,2.4,0.0,1.50374E+16,2,16,35,584,1.0,7813,29,21875,312.5,1,6.4,70313,1.0,1.398E+16,132814,11.0,2
1321,469,938,469,0.0,312,469,156,938,469,0.0,156,0.0,781,2656,0.5,49,0.0,625,3.33E+16,3,3,2.1333E+16,64,851,828,951,0.0,81,1135,513,9375,1.398E+16,312,0.0,147301491,2,18,436,405,1143,46875,13,296875,28125,1,469,46875,0.0,1578,109375,9333,2
1322,391,859,469,391,781,78,0.0,1406,78,0.0,0.0,0.0,1328,25.0,0.0,1,0.0,703,2.38E+16,7,7,18143,127,8.14E+15,701,917,100425,149,9693,508,7874,1749,156,0.0,53861037,2,20,503,267,758,7874,30,2.44094E+16,322835,1,547,8.6614E+15,2.38E+16,1.543E+16,141732,7857,3
1323,476,10.2,476,0.0,476,68,612,1361,748,136,136,0.0,1156,1497,625,134,375,476,444,9,9,1.6444E+16,148,813,635,743,8168,268,7249,828,6.0811E+15,1206,408,0.0,799221325,3,1,493,233,605,6.757E+15,31,182433,4.32432E+16,1,6.8,81081,1.94E+16,1392,141892,2444,1
1324,519,649,779,0.0,519,3.9,0.0,1299,1.3,3.9,0.0,0.0,1169,2468,0.2,1.23E+16,0.4,3.9,0.2,6,6,13.0,78,104,759,8.37E+15,0.0,2.16E+16,9151,433,89744,1.602E+16,2.6,1.3,195994589,1,15,314,35,895,25641,16,25641,307692,1,649,89744,267,1.667E+16,1.41027E+16,667,2
1325,336,924,336,0.0,672,0.0,84,1429,168,168,84,0.0,1261,1933,0.6,1.12E+16,0.2,588,5.33E+15,6,6,19667,118,9.13E+15,639,813,66957,2.32E+16,9875,392,8.4746E+15,163,336,84,6.03446E+15,3,0,0.0,319,1043,0.0,27,254237,29661,1,588,8.4746E+15,267,1508,101695,5.167E+15,3
1326,306,816,5.1,0.0,714,204,255,1429,357,51,204,0.0,14.8,2092,0.6,109,0.1,765,5.82E+15,11,11,1.7909E+16,197,757,633,885,97805,203,8351,4.97E+16,81218,1574,5.1,0.0,648973044,4,0,0.0,493,82,20305,40,1.82741E+16,309645,1,765,111675,145,1.437E+16,137055,3182,2
1327,166,939,387,0.0,442,0.0,994,1271,55,221,55,0.0,773,2376,364,66,364,221,92,12,12,14667,176,946,647,8.19E+15,108458,1.76E+16,8833,536,62.5,1805,55,55,2.61509E+16,2,0,0.0,531,1.184E+16,0.0,52,323863,397727,1,331,34091,92,1585,119319,325,3
1328,122,732,732,122,488,0.0,122,976,0.0,122,0.0,0.0,1098,2805,0.5,67,25,488,0.4,5,5,16.4,82,8.44E+15,78,878,0.0,102,9662,667,73171,2064,366,122,428307149,2,14,34,314,1.2,0.0,20,341463,3.29268E+16,1,6.1,73171,0.1,1598,109756,3.8,2
1329,2.5,7.5,7.5,0.0,7.5,5.0,0.0,10.0,2.5,0.0,0.0,0.0,12.5,25.0,0.0,0.0,0.0,2.5,0.0,4,4,10.0,40,816,85,95,0.0,8.2E+15,601,603,125.0,174,5.0,0.0,264055387,2,0,0.0,39,364,50.0,4,175.0,325.0,1,5.0,100.0,0.0,1.5,175.0,2.0,2
1330,493,423,775,0.0,282,282,0.7,1268,211,211,211,0.0,1056,2676,125,1.3E+16,25,282,1.67E+16,9,9,16111,145,1.066E+16,748,894,161387,168,1047,536,89655,1704,352,0.0,4.21468E+16,1,5,439,0.0,9.06E+15,27586,41,2.48276E+16,262069,1,775,75862,83,1676,131034,2.111E+16,2
1331,437,1068,583,0.0,485,146,97,1456,291,0.0,243,0.0,874,1748,625,1.01E+16,625,437,444,9,9,22889,206,818,578,78,88411,249,1.0518E+16,479,82524,1587,146,49,7.43958E+15,3,1,705,57,1.267E+16,1.4563E+16,51,2.33009E+16,315534,1,388,48544,4.17E+16,1456,126214,3222,4
1332,141,1197,423,0.0,563,211,176,1479,211,0.0,458,0.0,1162,1937,643,139,7.86E+15,423,474,15,15,19133,287,6.89E+15,446,63,64025,377,8604,4.54E+16,5.5749E+16,1649,141,0.0,9.21717E+15,4,0,0.0,705,1041,20906,64,222997,327526,1,599,66202,495,1.418E+16,132404,3133,4
1333,376,892,6.1,0.0,563,0.0,282,1408,188,94,0.0,0.0,751,3052,455,77,364,657,262,12,12,17583,211,983,629,823,1.06716E+16,254,1095,508,9.9526E+15,1436,94,0.0,856676032,2,0,0.0,4.54E+16,1167,0.0,51,227488,289.1,1,188,33175,262,1.668E+16,161138,4333,3
1334,385,1484,824,0.0,165,1.1,2.2,1703,165,1.1,0.0,0.0,385,2912,7.14E+15,121,7.14E+15,385,607,8,8,22875,183,104,5.38E+15,718,45368,271,12931,7.98E+15,10929,1972,1.1,0.0,6.99484E+15,2,0,0.0,3.88E+16,94,10929,43,327869,382514,1,2.2,21858,5.71E+15,1661,103825,2625,2
1335,347,792,545,0.0,941,149,0.0,1436,297,99,198,0.0,1535,2277,0.7,1.01E+16,0.5,594,0.4,11,11,18545,204,809,561,752,8876,2.74E+16,9.402E+15,607,73529,1452,297,0.5,645126605,1,2,541,0.0,654,14706,44,181373,338235,1,594,73529,309,1505,142158,1545,3
1336,532,11.7,319,0.0,426,0.0,0.0,957,532,426,0.0,0.0,1064,1809,2.86E+16,3.6E+16,2.86E+16,532,107,8,8,11875,95,777,716,907,0.0,1.78E+16,5561,6.41E+15,31579,1536,213,106,49632636,1,13,424,34,958,0.0,24,231578,315789,1,638,73684,107,1.4,1.05263E+16,1625,2
1337,325,6.5,488,0.0,894,0.0,0.0,1138,244,244,0.0,0.0,1463,2033,3.33E+16,67,1.67E+16,407,3.33E+16,7,7,1.7571E+16,123,79,732,9.01E+15,137767,1.73E+16,8148,474,65041,1.644E+16,325,0.0,3.9076E+16,2,12,278,424,892,0.0,27,2.68292E+16,357724,1,569,81301,95,1431,12195,3286,3
1338,521,833,521,0.0,521,0.0,312,1146,0.0,417,208,0.0,1562,1979,0.5,1.48E+16,0.0,104,2.38E+16,7,7,1.3857E+16,97,925,677,8.24E+15,0.0,1.43E+16,7691,636,4.1237E+16,1.759E+16,417,0.0,3.14994E+16,1,11,431,278,64,0.0,18,2.06186E+16,350515,1,1042,113402,0.0,1515,1.64948E+16,1429,1
1339,114,1136,227,0.0,682,114,568,682,227,227,0.0,0.0,1136,2386,429,105,1.43E+16,341,214,8,8,11125,89,7.07E+15,693,8.24E+15,0.0,2.36E+16,5847,4.21E+16,33708,1357,227,0.0,753843687,2,1,4.92E+16,5,1185,1.1236E+16,27,337079,382022,1,455,5618,214,1449,134832,125,1
1340,206,979,6.7,0.0,515,0.0,52,1753,412,52,258,0.0,1082,3299,875,1.16E+16,0.5,773,4.17E+16,9,9,2.1667E+16,195,1082,0.6,8.24E+15,80215,24,13675,504,9.2308E+15,2039,258,0.0,8.32169E+15,2,0,0.0,5.43E+15,119,0.0,55,2.66667E+16,3.79487E+16,1,567,6.1538E+16,389,1764,133334,2889,2
1341,429,714,571,48,8.1,238,1.9,1476,333,95,143,0.0,1524,2286,375,39,25,524,278,9,9,2.3667E+16,213,872,626,852,104186,196,11364,589,84507,1663,429,0.0,625427766,3,0,0.0,4.92E+16,754,18779,47,230048,3.56808E+16,1,714,93897,1.94E+16,1.502E+16,1.26761E+16,5.333E+15,3
1342,364,545,545,0.0,545,121,182,1152,424,121,0.0,121,10.3,2727,625,7.2E+15,375,364,4.17E+16,9,9,18.0,162,1002,647,7.93E+15,112677,244,11171,489,74074,157,242,0.0,7.27534E+15,2,0,0.0,493,905,1.2346E+16,34,2.40741E+16,339506,1,485,6.7901E+15,389,1673,17284,2333,2
1343,504,827,5.4,36,468,1.8,216,1295,396,72,36,0.0,971,24.1,375,4,313,324,252,17,17,1.6647E+16,283,9.59E+15,617,841,122387,237,9877,506,70671,1327,3.6,36,547920095,2,0,0.0,31,104,17668,75,28622,3.74558E+16,1,504,4.5936E+15,209,1608,1.23674E+16,1.059E+16,3
1344,424,847,339,0.0,593,254,0.0,1525,339,0.0,0.0,0.0,1441,2373,833,149,0.0,678,7.14E+15,7,7,1.7286E+16,121,838,715,937,99509,145,8993,4.68E+16,66116,1409,847,169,413300668,2,4,2.69E+16,142,7.88E+15,2.4793E+16,24,198347,3.63636E+16,1,847,9.9174E+15,48,1.512E+16,148759,1571,2
1345,408,816,408,0.0,204,0.0,408,2245,0.0,204,0.0,0.0,816,2449,0.0,0.0,0.0,816,0.0,2,2,24.0,48,9.64E+15,82,9.26E+15,0.0,1.3E+16,1.2449E+16,214,125.0,2033,408,0.0,0.0,3,3,239,2.69E+16,857,0.0,13,2.91667E+16,333333,1,612,83333,0.0,1.583E+16,125.0,17.5,0
1346,0.0,938,312,0.0,938,0.0,312,12.5,312,0.0,0.0,0.0,1875,12.5,1.0,25,1.0,312,1.0,2,2,16.0,32,9.42E+15,813,938,0.0,106,6875,25,125.0,1205,938,625,911977058,4,2,281,239,0.5,0.0,4,250.0,437.5,1,938,125.0,1.0,1375,187.5,2.5,0
